Date,Station,"Alkalinity, total",Aluminum,Ammonia,Ammonium,Arsenic,BORON,Biochemical oxygen demand,"Biochemical oxygen demand, standard conditions",Cadmium,Chlorophyll a,Chromium,Cobalt,Conductivity,Copper,Depth,Dissolved Inorganic Nitrogen,Dissolved Organic Carbon,Dissolved Oxygen,Escherichia coli,Fecal Coliform,"Fecal Coliform, C","Fecal Coliform, M",Inorganic nitrogen (nitrate and nitrite),Iron,Iron_U,Kjeldahl Nitrogen,Lead,Lithium,Magnesium,Manganese,Mercury,Nitrate,Nitrate & Nitrite,Nitrite,Nitrogen,Organic Carbon,Organic Phosphorus,Orthophosphate,Oxidized Nitrogen,PP,Particulate Organic Carbon,Pheophytin a,Phosphorus,SIF,Secchi,Selenium,Silica,Silver,TCOLI_C,TCOLI_M,TDP,TKNW,"Temperature, water",Total Coliform,Total Hardness,Total hardness,Total suspended solids,Turbidity,Zinc,pH,Watershed,months,month,year,quarter,YearQuart
1999-03-01,PMS51,100.0,,,,,,,,,,,,395.0,,0.0,,,12.60000038,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,5.800000191,,156.0,,,10.0,,8.0,Potomac Mainstem,1999-03,3,1999,1,1999Q1
1992-03-10,PMS51,60.0,,,0.217999995,,,2.799999952,,,,,,260.0,,0.0,2.210999966,5.400000095,9.899999619,,,,,,,,0.99000001,,,,,,1.950000048,1.99000001,0.043000001,2.98300004,6.099999905,0.026000001,0.048999999,0.772000015,0.046,0.699999988,,0.120999999,2.970000029,0.300000012,,,,,,0.075000003,,10.5,,106.0,,,60.0,,8.199999809,Potomac Mainstem,1992-03,3,1992,1,1992Q1
2003-03-10,PMS51,54.0,,0.105,,,,,1.8,,,,,,,,,,,,500.0,,,1.68,,,,,,,,,,,0.008,,,,0.072,,,,,,,,,,,,,,,,1300.0,,96.0,27.0,,,,Potomac Mainstem,2003-03,3,2003,1,2003Q1
2014-03-10,PMS51,86.0,,0.029,,,,,2.5,,,,,,,,,,13.38,20.0,,,,,,,,,,,,,,,0.012,,,,,,,,,,,,,,,,,,,,228.0,,122.0,4.0,,,,Potomac Mainstem,2014-03,3,2014,1,2014Q1
1996-03-11,PMS51,58.0,,,0.252000004,,,,,,,,,272.0,,0.0,3.211999893,,12.39999962,,1700.0,,,,,,,,,,,,,2.960000038,,,,,,,,,,,,0.300000012,,,,,2200.0,,,3.900000095,,114.0,,,17.0,,6.699999809,Potomac Mainstem,1996-03,3,1996,1,1996Q1
2002-03-11,PMS51,100.0,,0.194,,,,,2.1,,3.8,,,,,,,,10.3,,,,,1.1,,,,,,,,,,,0.037,,,,0.026,,,,6.6,,,,,,,,,,,,40.0,,186.0,,,,,Potomac Mainstem,2002-03,3,2002,1,2002Q1
2013-03-11,PMS51,78.0,,,,,,,2.2,,,,,,,,,,12.595,33.0,,,,,,,,,,,,,,,0.003,,,,,,,,,,,,,,,,,,,,710.0,,108.0,7.0,,,,Potomac Mainstem,2013-03,3,2013,1,2013Q1
1984-03-12,PMS51,70.0,,,0.046999998,,,1.200000048,,,1.0,,,148.0,,0.0,2.147000074,1.0,13.0,,95.0,,,,,,0.229000002,,,,,,2.089999914,2.099999905,0.01,2.328999996,1.0,0.01,0.026000001,0.181999996,0.018999999,0.0,1.0,0.055,3.200000048,1.100000024,,,,,,0.035999998,,3.0,1600.0,118.0,,7.0,14.0,,7.300000191,Potomac Mainstem,1984-03,3,1984,1,1984Q1
2012-03-12,PMS51,66.0,,0.025,,,,,,,,,,,,,,,11.7625,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329.0,,100.0,13.0,,,,Potomac Mainstem,2012-03,3,2012,1,2012Q1
2000-03-13,PMS51,,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.0,,,,,,,Potomac Mainstem,2000-03,3,2000,1,2000Q1
1988-03-14,PMS51,64.0,,,0.039999999,,,2.900000095,,,,,,,,0.0,1.51699996,3.099999905,,,,,,,,,,,,,,,1.480000019,1.5,0.017000001,,,,0.011,,,,,,,0.800000012,,,,,,,,,,110.0,,,17.0,,7.699999809,Potomac Mainstem,1988-03,3,1988,1,1988Q1
2004-03-15,PMS51,64.0,,0.022,,,,,2.1,,,,,,,,,,12.5,,20.0,,,1.92,,,,,,,,,,,0.026,,,,0.006,,,,,,,,,,,,,,,,800.0,,110.0,15.0,,,,Potomac Mainstem,2004-03,3,2004,1,2004Q1
1997-03-17,PMS51,60.0,,,0.033,,,,,,,,,281.0,,0.0,2.392999887,,11.80000019,,170.0,,,,,,,,,,,,,2.359999895,,,,,,,,,,,,0.400000006,,,,,800.0,,,6.800000191,,170.0,,23.0,15.0,,7.699999809,Potomac Mainstem,1997-03,3,1997,1,1997Q1
1991-03-25,PMS51,72.0,,,0.098999999,,,3.099999905,,,,,,207.571428571,,3.01428571443,1.284999967,6.300000191,12.2571428843,,,2400.0,,,,,0.995999992,,,,,,1.169999957,1.190000057,0.016000001,2.181999922,7.400000095,0.039000001,0.029999999,0.897000015,0.158999994,1.100000024,,0.228,2.730000019,,,,,16600.0,,0.068999998,,9.71428557786,,100.0,,11.0,186.0,,7.199999809,Potomac Mainstem,1991-03,3,1991,1,1991Q1
1986-03-03,PMS51,64.0,,,0.063000001,,,1.200000048,,,1.0,,,270.0,,0.0,1.730000019,1.5,12.30000019,,330.0,,,,,,0.47299999,,,,,,1.649999976,1.669999957,0.017000001,2.140000105,1.700000048,0.013,0.015,0.409999996,0.01,0.200000003,1.0,0.037999999,3.00999999,1.0,,,,,,0.028000001,,4.400000095,4900.0,100.0,,4.0,12.0,,7.800000191,Potomac Mainstem,1986-03,3,1986,1,1986Q1
2008-03-03,PMS51,72.0,,0.047,,,,,1.6,,,,,,,,,,13.2,19.0,,,,,,,,,,,,,,,0.018,,,,,,,,,,,,,,,,,,,,649.0,,126.0,6.0,,,,Potomac Mainstem,2008-03,3,2008,1,2008Q1
1985-03-04,PMS51,52.0,,,0.234999999,,,1.600000024,,,3.0,,,228.0,,0.0,1.521000028,2.200000048,9.699999809,,,,,,,,0.698000014,,,,,,1.269999981,1.289999962,0.016000001,1.983999968,2.200000048,0.015,0.030999999,0.463,0.037999999,0.0,4.0,0.083999999,3.099999905,0.5,,,,,,0.046,,7.800000191,,86.0,,11.0,27.0,,7.5,Potomac Mainstem,1985-03,3,1985,1,1985Q1
1990-03-05,PMS51,70.0,,,0.441000015,,,1.399999976,,,,,,335.0,,4.01111111122,2.328000069,3.599999905,12.0444446133,,,,,,,,0.917999983,,,,,,1.74000001,1.889999986,0.147,2.805000067,3.599999905,0.008,0.014,0.476999998,0.027000001,0.0,,0.048999999,1.679999948,,,,,,,0.022,,6.19999996833,,122.0,,13.0,15.0,,8.0,Potomac Mainstem,1990-03,3,1990,1,1990Q1
1989-03-06,PMS51,68.0,,,0.338999987,,,1.399999976,,,,,,361.0,,0.0,3.681999922,3.599999905,9.600000381,,,,,,,,0.888000011,,,,,,3.329999924,3.339999914,0.013,4.230999947,,0.057999998,0.014,0.549000025,0.023,,,0.094999999,,0.5,,,,,,0.071999997,,6.0,,124.0,,22.0,20.0,,7.699999809,Potomac Mainstem,1989-03,3,1989,1,1989Q1
1995-03-06,PMS51,82.0,,,0.039999999,,,1.700000048,,,,,,371.0,,0.0,,,11.69999981,,170.0,,,,,,,,,,,,,,0.029999999,,,,,,,,,,2.450000048,0.699999988,,,,,940.0,,,6.5,,122.0,,13.0,10.0,,7.900000095,Potomac Mainstem,1995-03,3,1995,1,1995Q1
2006-03-06,PMS51,82.0,,0.059,,,,,1.5,,,,,,,,,,14.0,,,,,,,,,,,,,,,,0.03,,,,,,,,,,,,,,,,,,,,,,128.0,12.0,,,,Potomac Mainstem,2006-03,3,2006,1,2006Q1
2017-03-06,PMS51,84.0,,,,,,,1.1,,,,,,,,,,11.5,74.0,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,179.0,,128.0,14.0,,,,Potomac Mainstem,2017-03,3,2017,1,2017Q1
1994-03-07,PMS51,62.0,,,,,,1.600000024,,,,,,295.25,,3.5,,1.399999976,12.1750000713,,230.0,,,,,,,,,,,,,,,,2.799999952,,0.028000001,,,1.399999976,,,,0.400000006,,,,,1100.0,,,5.43749999987,,120.0,,24.0,21.0,,7.362500131,Potomac Mainstem,1994-03,3,1994,1,1994Q1
2016-03-07,PMS51,78.0,,0.015,,,,,,,,,,,,,,,12.4664023333,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328.0,,126.0,10.0,,,,Potomac Mainstem,2016-03,3,2016,1,2016Q1
1987-03-09,PMS51,56.0,,,0.165999994,,,1.0,,,,,,222.125,,3.5,2.519999981,2.599999905,12.562500193,,,,,,,,0.365999997,,,,,,2.339999914,2.349999905,0.014,2.720000029,3.200000048,0.021,0.017999999,0.200000003,0.016000001,0.600000024,,0.055,,0.5,,,,,,0.039000001,,8.33750009563,,92.0,,8.0,22.0,,7.08749991687,Potomac Mainstem,1987-03,3,1987,1,1987Q1
1993-03-09,PMS51,48.0,,,0.050000001,,,1.899999976,,,,,,197.0,,0.0,1.620000005,,14.60000038,,,,,,,,,,,,,,1.559999943,1.570000052,0.01,,,,0.039999999,,,,,,3.369999886,0.300000012,,,,,,,,5.5,,80.0,,,60.0,,7.5,Potomac Mainstem,1993-03,3,1993,1,1993Q1
1998-03-09,PMS51,62.0,,,0.263999999,,,0.699999988,,,,,,260.0,,0.0,1.733999968,,11.30000019,,2300.0,,,,,,,,,,,,,1.470000029,,,,,0.022,,,,,,,0.400000006,,,,,1700.0,,,9.5,,90.0,,29.0,30.0,,7.300000191,Potomac Mainstem,1998-03,3,1998,1,1998Q1
1995-04-10,PMS51,96.0,,,,5.0,,1.799999952,,5.0,,10.0,,696.6,25.0,2.0,,,9.7199998854,,,,,,,500.0,,,,,,0.200000003,,,,,,,,,,,,,,0.699999988,5.0,,,,,,,14.260000038,,140.0,,,7.0,20.0,8.0,Potomac Mainstem,1995-04,4,1995,2,1995Q2
2000-04-10,PMS51,,,,,,,,,,,,,,,,,,,,100.0,,,,760.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.0,,,,,,,Potomac Mainstem,2000-04,4,2000,2,2000Q2
2017-04-10,PMS51,58.0,,0.086,,,,,,,,,,,,,,,9.95,186.0,,,,,,,,,,,,,,,,,,,0.031,,,,,,,,,,,,,,,,2420.0,,92.0,18.0,,,,Potomac Mainstem,2017-04,4,2017,2,2017Q2
1988-04-11,PMS51,40.0,,,0.143999994,,,,,,,,,168.0,,0.0,1.182999969,4.900000095,8.399999619,,,,,,,,,,,,,,1.019999981,1.039999962,0.018999999,,,,0.025,,,,,,,0.400000006,,,,,,,,12.69999981,,64.0,,,84.0,,7.599999905,Potomac Mainstem,1988-04,4,1988,2,1988Q2
2011-04-11,PMS51,74.0,,,,,,,1.7,,,,,,,,,,10.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.0,7.0,,,,Potomac Mainstem,2011-04,4,2011,2,2011Q2
1993-04-12,PMS51,64.0,,,,,,,,,,,,235.125,,3.5,,4.699999809,10.2374999525,,,,,,,,,,,,,,,,,,5.0,,,,,0.300000012,,,,0.400000006,,,,,,,,12.0125000475,,112.0,,,29.0,,7.637499869,Potomac Mainstem,1993-04,4,1993,2,1993Q2
1999-04-12,PMS51,82.0,,,0.094999999,5.0,,1.399999976,,5.0,1.0,10.0,,547.0,25.0,0.0,1.174999952,,8.800000191,,,,,,,374.0,,5.0,,,,,,1.080000043,,,,,0.017000001,,,,4.0,,,0.600000024,5.0,,,,,,,15.39999962,,128.0,,26.0,15.0,20.0,7.699999809,Potomac Mainstem,1999-04,4,1999,2,1999Q2
2004-04-12,PMS51,68.0,,0.041,,,,,0.7,,,,,,,,,,10.7,,,,,1.42,,,,,,,,,,,0.013,,,,0.008,,,,,,,,,,,,,,,,,,116.0,,,,,Potomac Mainstem,2004-04,4,2004,2,2004Q2
1992-04-13,PMS51,70.0,,,0.120999999,,,1.899999976,,,,,,277.0,,0.0,1.779999971,2.700000048,9.300000191,,,60.0,,,,,0.441000015,,,,,,1.639999986,1.659999967,0.018999999,2.099999905,3.0,0.014,0.017000001,0.319999993,0.023,0.300000012,,0.054000001,1.080000043,0.600000024,,,,1600.0,,0.030999999,,14.10000038,,104.0,,,12.0,,7.699999809,Potomac Mainstem,1992-04,4,1992,2,1992Q2
2009-04-13,PMS51,56.0,,0.133,,,,,1.1,,,,,,,,,,9.8,8.0,,,,,,,,,,,,,,,0.041,,,,,,,,,,,,,,,,,,,,326.0,,88.0,25.0,,,,Potomac Mainstem,2009-04,4,2009,2,2009Q2
1997-04-14,PMS51,82.0,,,,,,0.899999976,,,,,,302.1,,4.5,,,10.470000076,,,,,,,,,,,,,,,1.389999986,,,,,,,,,,,,0.899999976,,,,,,,,12.229999924,,202.0,,16.0,10.0,,8.5600002286,Potomac Mainstem,1997-04,4,1997,2,1997Q2
1985-04-15,PMS51,66.0,,,0.270999998,,,1.399999976,,,8.0,,,260.0,,0.0,2.846999884,1.899999976,9.600000381,,20.0,,,,,,0.546999991,,,,,,2.559999943,2.579999924,0.016000001,3.122999907,2.299999952,0.005,0.014,0.275999993,0.013,0.400000006,1.0,0.032000002,2.380000114,0.800000012,,,,,,0.018999999,,14.0,70.0,130.0,,9.0,11.0,,7.300000191,Potomac Mainstem,1985-04,4,1985,2,1985Q2
2006-04-17,PMS51,98.0,,0.162,,,,,0.4,,,,,,,,,,7.87142857143,,,,,,,,,,,,,,,,0.069,,,,,,,,,,,,,,,,,,,,,,170.0,,,,,Potomac Mainstem,2006-04,4,2006,2,2006Q2
1990-04-02,PMS51,68.0,,,0.097999997,,,1.899999976,,,,,,217.125,,3.5,1.922999978,4.5,10.6500002137,,,,,,,,0.587000012,,,,,,1.809999943,1.820000052,0.015,2.411999941,4.699999809,0.01075,0.007,0.488999993,0.057,0.200000003,,0.072999999,0.340000004,1.100000024,,,,,,0.016000001,,10.9874999525,,124.0,,16.0,20.0,,7.875000119,Potomac Mainstem,1990-04,4,1990,2,1990Q2
2001-04-02,PMS51,68.0,,0.098,,,,,1.4,,6.2,,,,,,,,11.0,,800.0,,,1.28,533.0,,,,,,,,,,,,,,0.045,,,,3.6,,,,,,,,,,,,,,104.0,37.0,,,,Potomac Mainstem,2001-04,4,2001,2,2001Q2
1986-04-22,PMS51,62.0,,,0.086000003,,,2.0,,,,,,232.0,,0.3,1.195000052,3.299999952,8.199999809,,490.0,,,,,,0.572000027,,,,,,1.090000033,1.110000014,0.018999999,1.680999994,2.200000048,0.024,0.013,0.486000001,0.013,,,0.050000001,2.50999999,,,,,,,0.037,,14.10000038,3300.0,100.0,,,13.0,,7.400000095,Potomac Mainstem,1986-04,4,1986,2,1986Q2
1989-04-03,PMS51,54.0,,,0.108000003,,,1.100000024,,,,,,229.0,,0.0,1.549000025,3.400000095,10.19999981,,,,170.0,,,,,,,,,,1.419999957,1.440000057,0.021,,,,0.035999998,,,,,,3.00999999,0.600000024,,,,,,,,11.69999981,1700.0,92.0,,29.0,22.0,,7.599999905,Potomac Mainstem,1989-04,4,1989,2,1989Q2
2005-04-04,PMS51,56.0,,0.088,,,,,2.6,,,,,,,,,,14.4,,13000.0,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,,,,30000.0,,104.0,,,,,Potomac Mainstem,2005-04,4,2005,2,2005Q2
1987-04-06,PMS51,48.0,,,0.142000005,,,2.0,,,,,,165.0,,4.5,1.187000036,3.099999905,12.080000209,,,,,,,,0.953999996,,,,,,1.029999971,1.039999962,0.015,1.998999953,4.400000095,0.037,0.028999999,0.811999977,0.089000002,1.299999952,,0.155000001,,0.200000003,,,,,,0.066,,7.1299998762,,76.0,,96.0,522.0,,7.2900001528,Potomac Mainstem,1987-04,4,1987,2,1987Q2
1998-04-06,PMS51,86.0,,,0.046999998,,,1.100000024,,,,,,285.5,,2.4833333095,1.626999974,,10.1333335233,,,,,,,,,,,,,,,1.580000043,,,,,0.016000001,,,,,,,1.5,,,,,,,,14.0833334917,,135.0,,,5.0,,7.83333349233,Potomac Mainstem,1998-04,4,1998,2,1998Q2
2015-04-06,PMS51,80.0,,0.074,,,,,1.1,,,,,,,,,,10.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.0,,126.0,,,,,Potomac Mainstem,2015-04,4,2015,2,2015Q2
2003-04-07,PMS51,76.0,,0.022,,,,,2.0,,,,,,,,,,9.8,,20.0,,,1.52,,,,,,,,,,,0.006,,,,0.03,,,,,,,,,,,,,,,,110.0,,118.0,,,,,Potomac Mainstem,2003-04,4,2003,2,2003Q2
2008-04-07,PMS51,78.0,,0.248,,,,,1.2,,,,,,,,,,13.2714285714,137.0,,,,,,,,,,,,,,,0.063,,,,,,,,,,,,,,,,,,,,816.0,,122.0,16.0,,,,Potomac Mainstem,2008-04,4,2008,2,2008Q2
2014-04-07,PMS51,68.0,,0.062,,,,,1.4,,,,,,,,,,10.9,22.0,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,285.0,,108.0,5.0,,,,Potomac Mainstem,2014-04,4,2014,2,2014Q2
1991-04-08,PMS51,86.0,,,0.135000005,5.0,,1.0,,5.0,,10.0,,271.4,25.0,4.5,2.351000071,4.199999809,9.8000000955,,,20.0,,,890.0,,0.44600001,50.0,,,,0.200000003,2.200000048,2.220000029,0.016000001,2.661999941,4.199999809,0.018999999,0.026000001,0.31099999,0.014,0.0,,0.059,2.809999943,0.800000012,5.0,,,2600.0,,0.045000002,,14.959999943,,108.0,,12.0,19.0,20.0,7.400000095,Potomac Mainstem,1991-04,4,1991,2,1991Q2
1996-04-08,PMS51,62.0,,,0.197999999,,,1.0,,,,,,,,0.0,1.338000059,,,,40.0,,,,,,,,,,,,,1.139999986,,,,,,,,,,,,0.600000024,,,,,,,,,,112.0,,14.0,10.0,,,Potomac Mainstem,1996-04,4,1996,2,1996Q2
2002-04-08,PMS51,62.0,,0.126,,,,,,,3.4,,,,,,,,10.2,,,,,1.52,554.0,,,,,,,,,,0.059,,,,0.036,,,,2.6,,,,,,,,,,,,,,122.0,,,,,Potomac Mainstem,2002-04,4,2002,2,2002Q2
2013-04-08,PMS51,71.0,,0.06,,,,,,,,,,,,,,,11.2675,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.0,,107.0,3.0,,,,Potomac Mainstem,2013-04,4,2013,2,2013Q2
1984-04-09,PMS51,46.0,,,0.093999997,,,1.100000024,,,1.0,,,184.0,,0.0,1.73149997,3.400000095,9.399999619,,243.0,,,,,,0.310000002,,,,,,1.629999995,1.637499988,0.01,1.94750005,4.400000095,0.014,0.026000001,0.216000006,0.043000001,1.0,2.0,0.082999997,3.339999914,0.300000012,,,,,,0.039999999,,9.600000381,10000.0,78.0,,21.0,60.0,,7.699999809,Potomac Mainstem,1984-04,4,1984,2,1984Q2
2007-04-09,PMS51,80.0,,0.051,,,,,1.4,,,,,,,,,,12.525,,800.0,,,,,,,,,,,,,,0.011,,,,,,,,,,,,,,,,,,,,1100.0,,128.0,,,,,Potomac Mainstem,2007-04,4,2007,2,2007Q2
1989-05-01,PMS51,74.0,,,0.215000004,,,1.299999952,,,,,,321.0,,0.0,1.243000031,5.699999809,6.300000191,,,,,,,,,,,,,,1.00999999,1.029999971,0.017999999,,,,0.01,,,,,,,0.800000012,,,,,,,,18.10000038,,116.0,,11.0,14.0,,7.800000191,Potomac Mainstem,1989-05,5,1989,2,1989Q2
1993-05-10,PMS51,78.0,,,,,,2.099999905,,,,,,356.888888889,,4.0,,2.799999952,10.377777841,,20.0,,,,,,,,,,,,,,,,3.099999905,,,,,0.300000012,,,,0.800000012,,,,,130.0,,,21.4888884244,,128.0,,8.0,8.0,,8.47777748133,Potomac Mainstem,1993-05,5,1993,2,1993Q2
1999-05-10,PMS51,84.0,,,0.186000004,,,0.899999976,,,0.589999974,,,306.0,,0.0,1.286000013,,6.900000095,,,,,,,,,,,,,,,1.100000024,,,,,0.015,,,,2.0,,,1.399999976,,,,,,,,21.10000038,,132.0,,23.0,5.0,,7.400000095,Potomac Mainstem,1999-05,5,1999,2,1999Q2
2004-05-10,PMS51,66.0,,,,,,,1.6,,,,,,,,,,9.7,,80.0,,,1.29,,,,,,,,,,,0.011,,,,0.003,,,,,,,,,,,,,,,,300.0,,112.0,,,,,Potomac Mainstem,2004-05,5,2004,2,2004Q2
2010-05-10,PMS51,98.0,,,,,,,2.9,,,,,,,,,,9.5,3.0,,,,,,,,,,,,,,,0.015,,,,,,,,,,,,,,,,,,,,395.0,,132.0,12.0,,,,Potomac Mainstem,2010-05,5,2010,2,2010Q2
1992-05-11,PMS51,76.0,,,0.055,,,,,,,,,273.888888889,,4.0,1.644999981,4.599999905,10.9333335022,,,,500.0,,,,0.871999979,,,,,,1.580000043,1.590000033,0.01,2.461999893,4.400000095,0.016000001,0.033,0.816999972,0.103,,,0.151999995,2.339999914,0.5,,,,,,0.048999999,,15.5666666033,600.0,126.0,,,84.0,,7.599999905,Potomac Mainstem,1992-05,5,1992,2,1992Q2
2009-05-11,PMS51,54.0,,0.062,,,,,,,,,,,,,,,9.48,45.0,,,,,,,,,,,,,,,0.014,,,,,,,,,,,,,,,,,,,,,,80.0,16.0,,,,Potomac Mainstem,2009-05,5,2009,2,2009Q2
1986-05-12,PMS51,84.0,,,0.456999987,,,1.399999976,,,3.0,,,,,0.1,1.76699996,2.200000048,,,20.0,,,,,,0.943000019,,,,,,1.269999981,1.309999943,0.039999999,2.253000021,2.700000048,,,0.486000001,0.0494999995,0.5,6.0,0.057,0.414999992,,,,,,,0.01,,,20.0,116.0,,13.0,12.0,,,Potomac Mainstem,1986-05,5,1986,2,1986Q2
1997-05-12,PMS51,90.0,,,0.164000005,,,2.200000048,,,,,,371.888888889,,4.0,1.764000058,,8.600000381,,,,,,,,,,,,,,,1.600000024,,,,,,,,,,,,0.699999988,,,,,,,,16.5111111533,,158.0,,5.0,10.0,,8.0,Potomac Mainstem,1997-05,5,1997,2,1997Q2
2008-05-12,PMS51,56.0,,,,,,,2.3,,,,,,,,,,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.0,82.0,,,,Potomac Mainstem,2008-05,5,2008,2,2008Q2
2014-05-12,PMS51,76.0,,0.019,,,,,1.1,,,,,,,,,,8.743710875,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,548.0,,114.0,5.0,,,,Potomac Mainstem,2014-05,5,2014,2,2014Q2
1985-05-13,PMS51,64.0,,,0.39199999,,,1.399999976,,,9.0,,,254.0,,0.0,2.301000118,3.0,8.0,,330.0,,,,,,0.785000026,,,,,,1.879999995,1.909999967,0.028999999,2.694000006,3.5,0.013,0.021,0.393000007,0.037999999,0.5,5.0,0.071999997,2.619999886,0.800000012,,,,,,0.034000002,,23.10000038,7000.0,124.0,,10.0,12.0,,6.800000191,Potomac Mainstem,1985-05,5,1985,2,1985Q2
1996-05-13,PMS51,54.0,,,0.071999997,,,1.299999952,,,,,,186.0,,0.0,1.222000003,,9.899999619,,1300.0,,,,,,,,,,,,,1.149999976,,,,,,,,,,,,0.5,,,,,,,,15.10000038,,114.0,,39.0,22.0,,7.199999809,Potomac Mainstem,1996-05,5,1996,2,1996Q2
1990-05-14,PMS51,56.0,,,0.275000006,,,1.5,,,,,,238.818181818,,5.0,2.242000103,4.5,7.61818183564,,,200.0,,,,,0.796000004,,,,,,1.929999948,1.970000029,0.037,2.763000011,5.699999809,0.023,0.054000001,0.521000028,0.037,1.200000048,,0.114,3.0,0.600000024,,,,1400.0,,0.077,,17.4090903909,,92.0,,16.0,27.0,,7.10909080536,Potomac Mainstem,1990-05,5,1990,2,1990Q2
2011-05-16,PMS51,82.0,,,,,,,2.2,,,,,,,,,,8.68571428571,59.0,,,,,,,,,,,,,,,0.023,,,,,,,,,,,,,,,,,,,,1437.0,,114.0,8.0,,,,Potomac Mainstem,2011-05,5,2011,2,2011Q2
1998-05-18,PMS51,70.0,,,0.093999997,,,,,,,,,245.3,,4.4699999809,1.483999968,,8.6400000573,,80.0,,,,,,,,,,,,,1.389999986,,,,,0.035999998,,,,,,,1.0,,,,,230.0,,,20.320000076,,106.0,,,8.0,,7.099999905,Potomac Mainstem,1998-05,5,1998,2,1998Q2
1994-05-02,PMS51,86.0,,,,,,3.400000095,,,,,,298.428571429,,3.0,,,7.87142862586,,93.0,,,,,,,,,,,,,,,,,,,,,,,,0.592999995,0.800000012,,,,,1251.0,,,19.2857137429,,174.0,,14.0,9.0,,8.17142854386,Potomac Mainstem,1994-05,5,1994,2,1994Q2
1987-05-04,PMS51,66.0,,,0.159999996,,,1.0,,,,,,230.666666667,,2.5,1.986999989,1.0,9.26666673033,,,,,,,,,,,,,,1.809999943,1.830000043,0.017000001,,1.100000024,,0.02,,,0.100000001,,,,0.600000024,,,,,,,,16.29999924,,110.0,,13.0,15.0,,7.599999905,Potomac Mainstem,1987-05,5,1987,2,1987Q2
2003-05-05,PMS51,71.0,,,,,,,3.7,,,,,,,,,,10.2,,,,,1.17,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,160.0,,,,,Potomac Mainstem,2003-05,5,2003,2,2003Q2
1991-05-06,PMS51,74.0,,,0.197999999,,,1.0,,,,,,262.75,,3.5,1.909999967,4.199999809,7.8249999285,,,200.0,,,,,0.477999985,,,,,,1.690000057,1.710000038,0.022,2.190000057,3.799999952,0.01,0.014,0.280000001,0.037999999,,,0.061999999,1.470000029,0.800000012,,,,1600.0,,0.024,,19.9624998575,,120.0,,15.0,24.0,,7.40000009538,Potomac Mainstem,1991-05,5,1991,2,1991Q2
2002-05-06,PMS51,54.0,,,,,,,1.4,,3.4,,,,,,,,8.9,,40.0,,,1.46,,,,,,,,,,,,,,,0.049,,,,,,,,,,,,,,,,220.0,,96.0,16.0,,,,Potomac Mainstem,2002-05,5,2002,2,2002Q2
2013-05-06,PMS51,80.0,,0.105,,,,,,,,,,,,,,,8.6,21.0,,,,,,,,,,,,,,,0.018,,,,,,,,,,,,,,,,,,,,474.0,,110.0,5.0,,,,Potomac Mainstem,2013-05,5,2013,2,2013Q2
1984-05-07,PMS51,62.0,,,0.057999998,,,1.5,,,1.0,,,236.3,,4.5,1.567999959,,9.0900002476,,490.0,,,,,,0.331,,,,,,1.5,1.50999999,0.01,1.840999961,,0.008,0.029999999,0.273000002,0.026000001,,1.0,0.064000003,3.039999962,0.699999988,,,,,,0.037999999,,14.969999886,13000.0,100.0,,13.0,18.0,,7.7099998472,Potomac Mainstem,1984-05,5,1984,2,1984Q2
2001-05-07,PMS51,90.0,,0.306,,,,,1.9,,10.2,,,,,,,,6.5,,20.0,,,0.884,,,,,,,,,,,,,,,0.018,,,,10.9,,,,,,,,,,,,,,128.0,9.0,,,,Potomac Mainstem,2001-05,5,2001,2,2001Q2
2007-05-07,PMS51,80.0,,0.131,,,,,0.4,,,,,,,,,,9.25,,20.0,,,,,,,,,,,,,,0.036,,,,,,,,,,,,,,,,,,,,80.0,,126.0,9.0,,,,Potomac Mainstem,2007-05,5,2007,2,2007Q2
2012-05-07,PMS51,92.0,,0.09,,,,,1.6,,,,,,,,,,7.44285714286,21.0,,,,,,,,,,,,,,,0.019,,,,,,,,,,,,,,,,,,,,770.0,,132.0,15.0,,,,Potomac Mainstem,2012-05,5,2012,2,2012Q2
